time,concNnh4
2015-01-15,1.1596774193548387
2015-02-15,2.666071428571428
2015-03-15,1.911333333333333
2015-04-15,0.9162068965517242
2015-05-15,0.6246666666666667
2015-06-15,0.6137931034482759
2015-07-15,0.5513333333333333
2015-08-15,0.933548387096774
2015-09-15,0.6363333333333333
2015-10-15,0.9261290322580643
2015-11-15,1.0346666666666662
2015-12-15,0.6464516129032254
2016-01-15,1.2961290322580648
2016-02-15,0.7206896551724138
2016-03-15,0.9900000000000001
2016-04-15,1.18
2016-05-15,0.5638709677419353
2016-06-15,0.5332142857142856
2016-07-15,0.672258064516129
2016-08-15,0.6661290322580643
2016-09-15,0.7303333333333332
2016-10-15,0.8026666666666668
2016-11-15,1.1503333333333332
2016-12-15,1.2503225806451608
2017-01-15,2.136
2017-02-15,2.0364285714285715
